Date,37 - Brown Coal - Newport B 1-2  (AC 3 phase 50 cycle) - 30.0 - S - 1923-04-01,38 - Brown Coal - Yallourn 1-2-3-4 (AC 3 phase 50 cycle) - 50.0 - S - 1924-05-05,58 - Brown Coal - Yalllourn 9- 10 (AC 3 phase 50 cycle) - 50.0 - S - 1938-05-05,60 - Brown Coal - Newport B 3 (AC 3 phase 50 cycle) - 30.0 - S - 1939-04-01,65 - Brown Coal - Newport A4 (25 cycle) - 30.0 - S - 1943-04-01,69 - Brown Coal - Newport C 4 (AC 3 phase 50 cycle) - 30.0 - S - 1945-04-01,71 - Brown Coal - Newport C 5 (AC 3 phase 50 cycle) - 30.0 - S - 1946-04-01,73 - Brown Coal - Newport C 6 (AC 3 phase 50 cycle) - 30.0 - S - 1948-04-01,78 - Brown Coal - Newport C 7 (AC 3 phase 50 cycle) - 30.0 - S - 1950-04-01,82 - Brown Coal - Newport A2 (25 cycle) - 30.0 - S - 1951-04-01,85 - Brown Coal - Richmond 2 (AC 3 phase 50 cycle) - 38.0 - S - 1952-01-01,91 - Brown Coal - Spencer St 11 - 30.0 - S - 1953-01-01,94 - Water - Eildon Power Station 3-4 - 32.0 - S - 1954-01-01,95 - Water - Eildon Power Station 1-2 SECV - 149.0 - S - 1954-01-01,99 - Brown Coal - Yallourn C2 (AC 3 phase 50 cycle) - 50.0 - S - 1954-05-05,102 - Water - West Kiewa - 34.0 - S - 1955-01-01,103 - Brown Coal - Yallourn C1 (AC 3 phase 50 cycle) - 50.0 - S - 1955-05-05,104 - Water - West Kiewa - 57.0 - S - 1956-01-01,113 - Water - Dartmouth - 158.0 - S - 1960-01-01,114 - Water - McKay Creek Power Station - 150.0 - S - 1960-01-01,115 - Brown Coal - Yallourn E2 - 60.0 - S - 1961-05-05,116 - Brown Coal - Morwell 5 - 60.0 - S - 1962-01-01,117 - Brown Coal - Yallourn E1 - 60.0 - S - 1962-05-05,118 - Brown Coal - Hazelwood 1 & 2 - 400.0 - S - 1964-01-01,119 - Brown Coal - Hazelwood 8 - 200.0 - S - 1964-01-01,120 - Brown Coal - Hazelwood 3 - 200.0 - S - 1966-01-01,121 - Brown Coal - Hazelwood 4 - 200.0 - S - 1967-01-01,122 - Water - Murray 1 - 950.0 - S - 1967-01-01,123 - Brown Coal - Hazelwood 5 - 200.0 - S - 1968-01-01,124 - Brown Coal - Angelsea - 150.0 - S - 1969-01-01,125 - Brown Coal - Hazelwood 6 - 200.0 - S - 1969-01-01,127 - Water - Murray 2 - 552.0 - S - 1969-01-01,128 - Brown Coal - Hazelwood 7 - 200.0 - S - 1970-01-01,129 - Natural Gas Pipeline - Jeeralang A - 220.0 - S - 1978-01-01,130 - Natural Gas Pipeline - Jeeralang B - 240.0 - S - 1979-01-01,131 - Natural Gas Pipeline - Newport - 500.0 - S - 1980-01-01,132 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,133 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,134 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,135 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,136 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1984-01-01,137 - Brown Coal - Loy Yang A Power Station - 530.0 - S - 1986-01-01,138 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1987-01-01,139 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1989-01-01,148 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,149 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,151 - Brown Coal - Morwell Power Station Energy Brix - 165.0 - S - 1993-06-15,157 - Water - Eildon - 60.0 - S - 1996-01-01,159 - Water - Eildon - 60.0 - S - 1996-01-01,161 - Brown Coal - Morwell Power Station - 165.0 - S - 1996-01-01,164 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,165 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,172 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,173 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,174 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,175 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,176 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,177 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,181 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,182 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,187 - Water - Bogong / Mackay - 162.0 - S - 2009-10-05,188 - Water - Bogong / Mackay - 140.0 - S - 2009-10-05,191 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,192 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,236 - Water - Dartmouth - 185.0 - S - 2001-06-20,243 - Natural Gas Pipeline - Somerton - 170.0 - S - 2013-01-01,258 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,259 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,260 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,261 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,262 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,263 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,264 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620.729834871144,0.0,0.0,3847.025449550584,0.0,6449.425018364214,17877.35355967627,16972.171100958487,0.0,0.0,0.0,250537.43577084743,125268.71788542371,125268.71788542371,125268.71788542371,107490.41697273709,125268.71788542371,93951.53841406776,125268.71788542371,62457.58965152721,125268.71788542371,0.0,0.0,0.0,219220.25629949154,219220.25629949154,234878.8460351696,234878.8460351696,350752.4100791866,331962.1023963732,350752.4100791866,350752.4100791866,313171.7947135597,313171.7947135597,0.0,6788.868440383387,6788.868440383387,103346.69225547458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.06917772854,0.0,0.0,2252.5735013365743,0.0,3776.3732228289596,10467.841565034661,9937.824270602528,0.0,0.0,0.0,243595.24933842197,121797.62466921099,121797.62466921099,121797.62466921099,62939.55371381605,121797.62466921099,91348.21850190833,121797.62466921099,36571.193315817305,121797.62466921099,0.0,0.0,0.0,213145.8431711193,213145.8431711193,228370.54625477025,228370.54625477025,341033.34907379077,322763.705373409,341033.34907379077,341033.34907379077,304494.0616730278,304494.0616730278,0.0,3975.1297082410106,3975.1297082410106,100483.04035209914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.963815834505,0.0,0.0,981.7115543241621,0.0,1645.8105469552115,4562.071340682868,4331.08038672424,0.0,0.0,0.0,232446.09179169624,116223.04589584812,116223.04589584812,116223.04589584812,27430.1757825869,116223.04589584812,87167.28442188617,116223.04589584812,15938.375823145214,116223.04589584812,0.0,0.0,0.0,203390.33031773465,203390.33031773465,217918.2110547154,217918.2110547154,325424.5285083753,307991.07162399753,325424.5285083753,325424.5285083753,290557.61473962077,290557.61473962077,0.0,1732.432154689697,1732.432154689697,95884.01286407466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.9316671840453,0.0,0.0,872.2398963830495,0.0,1462.2845321715818,4053.350106721222,3848.117189925216,0.0,0.0,0.0,238966.61360060252,119483.30680030126,119483.30680030126,119483.30680030126,24371.40886952635,119483.30680030126,89612.48010022588,119483.30680030126,14161.071258924789,119483.30680030126,0.0,0.0,0.0,209095.7869005265,209095.7869005265,224031.2002505642,224031.2002505642,334553.25904084294,316630.7630207978,334553.25904084294,334553.25904084294,298708.26700075285,298708.26700075285,0.0,1539.2468759700857,1539.2468759700857,98573.72811024848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.2641703257123,0.0,0.0,2491.8431809710664,0.0,4177.501803392669,11579.74184098319,10993.425798401757,0.0,0.0,0.0,230979.80436935907,115489.90218467954,115489.90218467954,115489.90218467954,69625.03005654452,115489.90218467954,86617.4266385098,115489.90218467954,40455.80693811849,115489.90218467954,824.0403236139889,898.9530803061695,1872.8189173045193,202107.32882318922,202107.32882318922,216543.56659627444,216543.56659627444,323371.72611710295,306048.24078940065,323371.72611710295,323371.72611710295,288724.7554616993,288724.7554616993,0.0,4397.370319360702,4397.370319360702,95279.16930236055,176.04497822662486,176.04497822662486,187.28189173045197,187.28189173045197,187.28189173045197,187.28189173045197,187.28189173045197,187.28189173045197,584.3195021990101,584.3195021990101,24516.439505961196,21187.046486633066,0.0,0.0,4315.762908709671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.6608935002105,0.0,0.0,1339.4521993439737,0.0,2245.5522165472516,6224.513161657289,5909.347938282236,0.0,0.0,0.0,232728.02977816225,116364.01488908113,116364.01488908113,116364.01488908113,37425.87027578749,116364.01488908113,87273.01116681108,116364.01488908113,21746.40041287864,116364.01488908113,177.98528042989722,194.16576046897882,404.5120009770391,203637.02605589232,203637.02605589232,218182.52791702742,218182.52791702742,325819.2416894277,308364.6394560653,325819.2416894277,325819.2416894277,290910.0372227035,290910.0372227035,0.0,2363.739175312896,2363.739175312896,96000.312283492,38.024128091841675,38.024128091841675,40.45120009770392,40.45120009770392,40.45120009770392,40.45120009770392,40.45120009770392,40.45120009770392,126.20774430483623,126.20774430483623,22779.195369672918,19685.72439354444,0.0,0.0,976.4091397253278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.877336080974,0.0,0.0,1755.1196695860358,0.0,2942.406504894239,8156.144346899819,7743.175012879571,0.0,0.0,0.0,234854.58440329274,117427.29220164637,117427.29220164637,117427.29220164637,49040.10841490394,117427.29220164637,88070.46915123485,117427.29220164637,28494.88404739685,117427.29220164637,747.8894654053466,815.8794168058325,1699.7487850121502,205497.76135288106,205497.76135288106,220176.17287808727,220176.17287808727,328796.4181646099,311182.32433436275,328796.4181646099,328796.4181646099,293568.2305041154,293568.2305041154,0.0,3097.2700051518295,3097.2700051518295,96877.51606635819,159.77638579114225,159.77638579114225,169.97487850121507,169.97487850121507,169.97487850121507,169.97487850121507,169.97487850121507,169.97487850121507,530.3216209237909,530.3216209237909,27517.776476188796,23780.794485595125,1165.6145226326912,1165.6145226326912,2850.936369581608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.083798424358,0.0,0.0,3229.0265358258744,0.0,5413.368015943388,15005.476254720248,14245.705305114148,0.0,0.0,0.0,218711.20576459574,109355.60288229787,109355.60288229787,109355.60288229787,90222.800265723,109355.60288229787,82016.70216172349,109355.60288229787,52424.19552282013,109355.60288229787,982.4516239946131,1071.765407994123,2232.844599987756,191372.3050440214,191372.3050440214,205041.75540430873,205041.75540430873,306195.68807043415,289792.3476380896,306195.68807043415,306195.68807043415,273389.00720574456,273389.00720574456,0.0,5698.282122045659,5698.282122045659,90218.37237789569,209.8873923988492,209.8873923988492,223.28445999877562,223.28445999877562,223.28445999877562,223.28445999877562,223.28445999877562,223.28445999877562,696.6475151961794,696.6475151961794,37862.64241107694,32720.80208364646,1596.144448281398,1596.144448281398,5578.102335814259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.8069381254384,0.0,0.0,1359.7948717582797,0.0,2279.656108535937,6319.046756994353,5999.095022462991,0.0,0.0,0.0,238610.88299622282,119305.44149811141,119305.44149811141,119305.44149811141,37994.26847559897,119305.44149811141,89479.08112358354,119305.44149811141,22076.6696826638,119305.44149811141,0.0,0.0,0.0,208784.52262169507,208784.52262169507,223697.70280895874,223697.70280895874,334055.23619471205,316159.4199699954,334055.23619471205,334055.23619471205,298263.60374527826,298263.60374527826,0.0,2399.638008985197,2399.638008985197,98426.98923594189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29520.43210643135,25511.484536422027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.60189125442895,0.0,0.0,236.51450945783077,0.0,396.5096187969511,1099.0968380687425,1043.4463652551349,0.0,0.0,0.0,223788.7849634917,111894.39248174585,111894.39248174585,111894.39248174585,6608.493646615855,111894.39248174585,83920.79436130935,111894.39248174585,3839.8826241388997,111894.39248174585,0.0,0.0,0.0,195815.18684305542,195815.18684305542,209801.98590327348,209801.98590327348,313304.29894888843,296520.1400766259,313304.29894888843,313304.29894888843,279735.9812043642,279735.9812043642,0.0,417.3785461020542,417.3785461020542,92312.87379744036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19936.152150542468,17228.773463431782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.439002454737,0.0,0.0,1006.6539401081568,0.0,1687.6257231224997,4677.980074620256,4441.12032400658,0.0,0.0,0.0,241707.13536597215,120853.56768298607,120853.56768298607,120853.56768298607,28127.095385374992,120853.56768298607,90640.1757622397,120853.56768298607,16343.322792344212,120853.56768298607,0.0,0.0,0.0,211493.74344522596,211493.74344522596,226600.4394055992,226600.4394055992,338389.9895123614,320261.95435991336,338389.9895123614,338389.9895123614,302133.91920746525,302133.91920746525,0.0,1776.44812960263,1776.44812960263,99704.19333846368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36180.017706742896,31266.681968789904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.255118408458,0.0,0.0,2963.5835633089873,0.0,4968.360679665075,13771.947147141764,13074.633367539645,0.0,0.0,0.0,243569.71169584748,121784.85584792374,121784.85584792374,121784.85584792374,82806.01132775107,121784.85584792374,91338.6418859429,121784.85584792374,48114.65079254593,121784.85584792374,0.0,0.0,0.0,213123.4977338666,213123.4977338666,228346.60471485727,228346.60471485727,340997.5963741866,322729.86799699825,340997.5963741866,340997.5963741866,304462.1396198098,304462.1396198098,0.0,5229.85334701586,5229.85334701586,100472.50607453706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49932.88863271443,43151.87906530826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3343.314230658686,0.0,0.0,3552.2713700748563,0.0,5955.2784733607905,16507.614013877275,15671.785456212607,0.0,0.0,0.0,253268.26096913038,126634.13048456519,126634.13048456519,126634.13048456519,99254.64122267989,126634.13048456519,94975.59786342402,126634.13048456519,57672.17047886239,126634.13048456519,0.0,0.0,0.0,221609.72834798926,221609.72834798926,237438.99465856,237438.99465856,354575.56535678264,335580.4457840979,354575.56535678264,354575.56535678264,316585.3262114135,316585.3262114135,0.0,6268.714182485034,6268.714182485034,104473.15764976642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53097.490471257275,45886.72016034526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.901100638627,0.0,0.0,2851.644919428543,0.0,4780.698835512559,13251.761684403225,12580.786409243563,0.0,0.0,0.0,250527.29529764625,125263.64764882313,125263.64764882313,125263.64764882313,79678.31392520924,125263.64764882313,93947.73573661713,125263.64764882313,46297.29398601635,125263.64764882313,0.0,0.0,0.0,219211.38338544042,219211.38338544042,234869.33934154332,234869.33934154332,350738.2134167048,331948.6662693814,350738.2134167048,350738.2134167048,313159.1191220581,313159.1191220581,0.0,5032.314563697431,5032.314563697431,103342.50931027913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51734.71995209906,44709.01724255425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.3973309756818,0.0,0.0,1067.1721641616616,0.0,1789.0827458004333,4959.211821692433,4708.112488948506,0.0,0.0,0.0,237090.90447985695,118545.45223992848,118545.45223992848,118545.45223992848,29818.045763340553,118545.45223992848,88909.0891799464,118545.45223992848,17325.85395933052,118545.45223992848,0.0,0.0,0.0,207454.54141987485,207454.54141987485,222272.72294986574,222272.72294986574,331927.2662717997,314145.44843581034,331927.2662717997,331927.2662717997,296363.630599821,296363.630599821,0.0,1883.2449955794048,1883.2449955794048,97799.99809794086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39706.42803356386,34314.19706604263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0389766361819,0.0,0.0,88.22891267594328,0.0,147.91317713319907,410.0049471411481,389.2452029821027,0.0,0.0,0.0,234739.5173333945,117369.75866669725,117369.75866669725,117369.75866669725,2465.2196188866506,117369.75866669725,88027.31900002302,117369.75866669725,1432.422346974138,117369.75866669725,0.0,0.0,0.0,205397.0776667201,205397.0776667201,220068.297500057,220068.297500057,328635.32426675153,311029.86046674714,328635.32426675153,328635.32426675153,293424.396666743,293424.396666743,0.0,155.69808119284107,155.69808119284107,96830.05090002509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13642.579803228533,11789.883780567885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.3001105803479,0.0,0.0,831.1938674916183,0.0,1393.4720719712432,3862.606795990464,3667.031768345379,0.0,0.0,0.0,225999.0408136106,112999.5204068053,112999.5204068053,112999.5204068053,23224.53453285407,112999.5204068053,84749.64030510394,112999.5204068053,13494.676907511006,112999.5204068053,0.0,0.0,0.0,197749.16071190924,197749.16071190924,211874.10076275992,211874.10076275992,316398.65713905485,299448.729078034,316398.65713905485,316398.65713905485,282498.8010170133,282498.8010170133,0.0,1466.8127073381506,1466.8127073381506,93224.60433561426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19417.004290215456,16780.127164383724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.741039638799,0.0,0.0,588.3498546162233,0.0,986.3512268566107,2734.096383216568,2595.661123306869,0.0,0.0,0.0,225780.89942515793,112890.44971257896,112890.44971257896,112890.44971257896,16439.187114276832,112890.44971257896,84667.83728443409,112890.44971257896,9552.032933769276,112890.44971257896,0.0,0.0,0.0,197558.28699701309,197558.28699701309,211669.59321108574,211669.59321108574,316093.2591952203,299159.6917383337,316093.2591952203,316093.2591952203,282226.1242814469,282226.1242814469,0.0,1038.2644493227483,1038.2644493227483,93134.62101287753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16045.856227855966,13866.789332715069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.2422067037378,0.0,0.0,1339.0073446227182,0.0,2244.8064306910323,6222.445895599704,5907.385343923767,0.0,0.0,0.0,234465.39855876815,117232.69927938408,117232.69927938408,117232.69927938408,37413.44051151718,117232.69927938408,87924.52445953811,117232.69927938408,21739.17806563947,117232.69927938408,84.50978038132136,92.19248768871421,192.06768268482125,205157.22373892236,205157.22373892236,219811.31114884512,219811.31114884512,328251.5579822753,310666.6530903681,328251.5579822753,328251.5579822753,293081.7481984603,293081.7481984603,0.0,2362.9541375695035,2362.9541375695035,96716.97690549187,18.0543621723732,18.0543621723732,19.206768268482122,19.206768268482122,19.206768268482122,19.206768268482122,19.206768268482122,19.206768268482122,59.92511699766422,59.92511699766422,25863.520077457106,22351.190190394926,108.71030839960882,108.71030839960882,866.2572545463968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.9802682020004,0.0,0.0,1757.3540349646253,0.0,2946.1523527348095,8166.527574247371,7753.032507196872,0.0,0.0,0.0,214469.01182822604,107234.50591411302,107234.50591411302,107234.50591411302,49102.53921224688,107234.50591411302,80425.87943558463,107234.50591411302,28531.159626484492,107234.50591411302,305.680950130342,333.4701274149186,694.7294321144137,187660.385349698,187660.385349698,201064.69858896203,201064.69858896203,300256.6165595167,284171.44067239936,300256.6165595167,300256.6165595167,268086.26478528255,268086.26478528255,0.0,3101.213002878752,3101.213002878752,88468.46737914324,65.30456661875489,65.30456661875489,69.47294321144139,69.47294321144139,69.47294321144139,69.47294321144139,69.47294321144139,69.47294321144139,216.75558281969717,216.75558281969717,27169.474853979544,23479.79308368591,393.2168585767583,393.2168585767583,1485.0158003125598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0577741894153,0.0,0.0,292.24888507625394,0.0,489.94666027489654,1358.0977600602396,1289.333316512884,0.0,0.0,0.0,234678.0977711749,117339.04888558744,117339.04888558744,117339.04888558744,8165.777671248268,117339.04888558744,88004.28666419076,117339.04888558744,4744.746604767415,117339.04888558744,0.0,0.0,0.0,205343.33554977845,205343.33554977845,220010.71666047684,220010.71666047684,328549.33687964495,310948.47954680724,328549.33687964495,328549.33687964495,293347.62221396936,293347.62221396936,0.0,515.7333266051539,515.7333266051539,96804.71533060982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16370.05746762044,14146.963243622626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.80855711950682,0.0,0.0,49.734091939476,0.0,83.37774236912155,231.11725077756498,219.4151114976882,0.0,0.0,0.0,222045.33365570777,111022.66682785389,111022.66682785389,111022.66682785389,1389.6290394853588,111022.66682785389,83267.00012089028,111022.66682785389,807.4476103114926,111022.66682785389,0.0,0.0,0.0,194289.6669487442,194289.6669487442,208167.500302226,208167.500302226,310863.4671179908,294210.0670938118,310863.4671179908,310863.4671179908,277556.6670696343,277556.6670696343,0.0,87.7660445990753,87.7660445990753,91593.70013297941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11538.040214802706,9971.145864644319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.3801172216665,0.0,0.0,1471.9663745480213,0.0,2467.7083338010925,6840.314328781979,6493.969299476563,0.0,0.0,0.0,243970.76200778887,121985.38100389444,121985.38100389444,121985.38100389444,41128.47223001825,121985.38100389444,91489.03575292094,121985.38100389444,23897.80702207376,121985.38100389444,0.0,0.0,0.0,213474.41675681507,213474.41675681507,228722.58938230228,228722.58938230228,341559.06681090454,323261.25966032007,341559.06681090454,341559.06681090454,304963.4525097363,304963.4525097363,0.0,2597.5877197906234,2597.5877197906234,100637.93932821297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41192.627162639845,35598.56668376252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.1086014923044,0.0,0.0,2253.677889085569,0.0,3778.2246964081555,10472.973719868227,9942.696569495149,0.0,0.0,0.0,239068.60462037296,119534.30231018648,119534.30231018648,119534.30231018648,62970.41160680261,119534.30231018648,89650.7267326397,119534.30231018648,36589.12337574221,119534.30231018648,0.0,0.0,0.0,209185.0290428261,209185.0290428261,224126.81683159928,224126.81683159928,334696.04646852205,316765.90112199396,334696.04646852205,334696.04646852205,298835.75577546604,298835.75577546604,0.0,3977.078627798061,3977.078627798061,98615.79940590363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45594.42895758269,39402.5929263056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.067891697981,0.0,0.0,2282.3221349291066,0.0,3826.245932087032,10606.085215258798,10069.068242334291,0.0,0.0,0.0,247987.7424787842,123993.8712393921,123993.8712393921,123993.8712393921,63770.765534783844,123993.8712393921,92995.4034295441,123993.8712393921,37054.1711317902,123993.8712393921,0.0,0.0,0.0,216989.27466893627,216989.27466893627,232488.50857386028,232488.50857386028,347182.83947029815,328583.7587843892,347182.83947029815,347182.83947029815,309984.6780984804,309984.6780984804,0.0,4027.6272969337197,4027.6272969337197,102294.9437724986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45798.26926369489,39578.751215538374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
